,ax,ay,az,gx,gy,gz,time
51,-0.395081160723755,-0.250683124766784,0.883908066122447,0.313040643374826,-2.39625779639537,-0.418910296438022,0.17
52,-0.397029376257309,-0.250443308916183,0.883182656274943,0.0920861678810143,-2.22012713691845,-0.618007628706551,0.17333333333333334
53,-0.397421874312649,-0.250313924798454,0.879739402682651,-0.11425065597621,-2.227783203125,-0.633158205239804,0.17666666666666667
54,-0.390417473012146,-0.246767878993391,0.879112088079164,-0.304677381158038,-2.27339343694851,-0.716941574785517,0.18
55,-0.390878198221612,-0.243184312294888,0.882787957277991,-0.640136005537998,-2.14450840585821,-0.603370710545714,0.18333333333333332
56,-0.396908797280603,-0.242945800267474,0.882197538932567,-0.854434775274612,-1.86957483962127,-0.214426818030434,0.18666666666666668
57,-0.401204127840589,-0.244527430748387,0.873474387105192,-1.09775637083871,-1.89162240819731,0.258406113513041,0.19
58,-0.403667706652411,-0.249074533293957,0.870119941515603,-1.33511431963736,-2.20415193624647,0.138815268132063,0.19333333333333333
59,-0.406113103972136,-0.254963032384081,0.871967049888548,-1.01600944610805,-2.5400139720322,-0.662094567478072,0.19666666666666666
60,-0.404543248201359,-0.254016687231679,0.882615842687886,-0.724638777718308,-2.73873745286813,-0.870611711964977,0.2
61,-0.402677367721353,-0.248838153931291,0.894214556340552,-0.846519052214945,-2.9063305790147,-0.162248480519641,0.20333333333333334
62,-0.403807329050711,-0.250433805333632,0.898770309399967,-1.11312941511166,-3.08961896523718,0.578817735773876,0.20666666666666667
63,-0.406377230277082,-0.25388102616951,0.901761191396408,-1.2969970703125,-3.24213774562178,0.801183224915652,0.21
64,-0.401036191664579,-0.258062753703691,0.899086569923434,-1.24382073350612,-3.29602953744993,0.284417971842568,0.21333333333333335
65,-0.393624241524778,-0.258824083456698,0.890647468099672,-1.09143610472755,-3.19701586096523,-0.760543034153192,0.21666666666666667
66,-0.395112384273846,-0.260279647738461,0.880688226040728,-0.984225686737429,-3.23439019036349,-1.62367555470291,0.22
67,-0.392047399509829,-0.25944972415185,0.876613189456751,-0.855041000548437,-3.25812877381455,-2.05179261667334,0.22333333333333333
68,-0.392018879705506,-0.255250983528828,0.870726696068713,-0.74761104521275,-3.2042064654255,-2.03764010006663,0.22666666666666666
69,-0.393505405697132,-0.252799373637762,0.867728504714563,-0.724969070639873,-2.98425875684816,-1.64155595541661,0.23
70,-0.391769597362544,-0.249834414515651,0.871760113168997,-0.542367717946635,-2.51110977344486,-1.41125885506339,0.23333333333333334
71,-0.391387055971147,-0.248354004332741,0.874809443023193,-0.358763219233359,-2.14455023308676,-1.32050295320592,0.23666666666666666
72,-0.38906148358729,-0.252501575343168,0.878483913799869,-0.335619671650461,-1.99130881651852,-1.06870473617131,0.24
73,-0.390746632732648,-0.258051353873461,0.880334399621873,-0.290215811960439,-1.94568236782684,-1.00678125835206,0.24333333333333335
74,-0.397384678707855,-0.258296908604621,0.879582825756289,-0.175741101785517,-1.8162502314091,-1.04534063402415,0.24666666666666667
75,-0.394473363151107,-0.258293424777982,0.8827556965847,-0.342210032887113,-1.66351496533502,-1.03752091686937,0.25
76,-0.393932615824248,-0.251818293268156,0.882674919376802,-0.427945903143932,-1.6628969814152,-1.12117109139678,0.25333333333333335
77,-0.395209014585189,-0.24955081293777,0.878245378938555,-0.251966954076311,-1.61039304972893,-1.190185546875,0.25666666666666665
78,-0.396883842557275,-0.251432756578396,0.879829463351787,-0.145317555758995,-1.55607732022812,-1.10670105773322,0.26
79,-0.398649825558349,-0.252136289106301,0.882050656704681,-0.0383489932947922,-1.71608851587104,-0.825025116695419,0.2633333333333333
80,-0.391393947788745,-0.253025077222252,0.885580275323351,0.0834732997361198,-1.85373830740846,-0.564902497208958,0.26666666666666666
81,-0.391595071687435,-0.253727363055937,0.890499020930089,0.18302262605719,-2.05143728063174,-0.298664763071688,0.27
82,-0.399088763056016,-0.253517707596985,0.891727823684197,0.145252005784024,-2.28081159524197,-0.228127096733938,0.2733333333333333
83,-0.398028437138178,-0.253966202976809,0.888182524123558,0.0687918664765585,-2.39537525142188,-0.495189188924502,0.27666666666666667
84,-0.398950209254823,-0.256698375672675,0.884104543964531,0.0988814986850919,-2.4717520394272,-0.807685088125672,0.28
85,-0.402194033243279,-0.249597866334084,0.881416425496768,0.129830074382648,-2.47968359000765,-0.931133779082896,0.2833333333333333
86,-0.406322419211506,-0.249167775027802,0.877122662350894,0.19783668509472,-2.28220014588616,-0.877336406700602,0.2866666666666667
87,-0.407504788958584,-0.25265384240308,0.877598526365336,0.274747149129992,-2.03744859686622,-0.968443902441292,0.29
88,-0.402436058276987,-0.252390204497393,0.882282204751289,0.12287998151321,-1.87737083402964,-0.954259077360235,0.29333333333333333
89,-0.399152366398134,-0.252292915985642,0.885133626889137,0.121251488518519,-1.66393585135159,-0.8544921875,0.2966666666666667
90,-0.395812607722411,-0.248854093969791,0.884786251664308,0.130481687150459,-1.54872109101321,-0.9454929359085,0.3
91,-0.397529182515306,-0.247246457800777,0.879764994632069,0.128909080553128,-1.67013979074541,-0.961768785336395,0.30333333333333334
92,-0.398150086526338,-0.246878024615995,0.874212226404562,0.0546751950481864,-1.9824201608448,-0.733362195984768,0.30666666666666664
93,-0.396553030670931,-0.249313680360609,0.877605704613925,-0.122260411134347,-2.18958870581016,-0.344796018322438,0.31
94,-0.397516457537504,-0.256431765031273,0.879621902546571,-0.273505404694534,-2.27307923763314,-0.387321890180115,0.31333333333333335
95,-0.399744026292545,-0.258197736621233,0.878615030489046,-0.533572198414661,-2.40291948420276,-0.80784206652139,0.31666666666666665
96,-0.398282208870528,-0.253526235351051,0.882917394580291,-0.595190874410763,-2.42634366288403,-1.18861593130278,0.32
97,-0.397407562138408,-0.248860307607886,0.884291881159757,-0.534354971763377,-2.3198315284598,-1.40400683013392,0.3233333333333333
98,-0.401079378133146,-0.247849854309296,0.884400697570612,-0.480701923174079,-2.11419343614684,-1.08527659624,0.32666666666666666
99,-0.3965982974667,-0.249455694829485,0.890144889135198,-0.510916552020364,-1.86996030487641,-0.550934848319673,0.33
100,-0.390390004757323,-0.24810968711323,0.892514345883798,-0.511424858213881,-1.73960412297305,-0.0172000161754927,0.3333333333333333
101,-0.394308554438527,-0.246257414758697,0.882951096713663,-0.632156281892886,-1.86822138302214,0.441369825078262,0.33666666666666667
102,-0.395313232981126,-0.252836619605256,0.870267294403277,-0.79345703125,-2.15055141924349,0.527001346226201,0.34
103,-0.399681846776335,-0.258180177045423,0.867502700548097,-0.407041058511852,-2.57673614298382,-0.0575628466133381,0.3433333333333333
104,-0.40159927187777,-0.258157017822284,0.878774387557227,-0.121326641440127,-2.97472019612763,-0.829744826256568,0.3466666666666667
105,-0.398500394018244,-0.259165355228116,0.890752427943886,-0.319791034663292,-3.12015422342741,-0.765299083838762,0.35
106,-0.403165861643405,-0.255379333522381,0.894733332064606,-0.487739884198833,-3.17371985183977,-0.556025478919267,0.35333333333333333
107,-0.406644424142766,-0.253636507198527,0.895499730503734,-0.67062168609749,-3.10576467130287,-0.55030001966037,0.3566666666666667
108,-0.403358848605246,-0.255124705452557,0.893450212070172,-0.72517855706044,-3.021240234375,-0.586194841533555,0.36
109,-0.39917142618166,-0.257450627255201,0.88550347081746,-0.663812986626912,-2.83947066342089,-0.550874953678541,0.36333333333333334
110,-0.401475539888751,-0.253212032875015,0.878710894134978,-0.663701153201239,-2.79134732012231,-0.229668230182648,0.36666666666666664
111,-0.402495700850033,-0.247747286471376,0.877100097229799,-0.603232284610475,-2.77066048700778,-0.061488593264867,0.37
112,-0.399522577805796,-0.249828668053168,0.879018437670463,-0.503768792007329,-2.66983058004784,0.0984386818355561,0.37333333333333335
113,-0.392795207943531,-0.252521871062043,0.880497846287295,-0.359446995652076,-2.73889493987319,0.15293407169833,0.37666666666666665
114,-0.391229445509336,-0.252052649357221,0.880095153106213,-0.387993217450586,-2.6330141951048,-0.0748970143948187,0.38
115,-0.394463515376285,-0.250552262121888,0.879722848739576,-0.443209451583533,-2.37385726643955,-0.17612192892553,0.38333333333333336
116,-0.38894790615489,-0.252264816449602,0.878106986626866,-0.366092492152799,-2.14451131269086,-0.235385999670339,0.38666666666666666
117,-0.38973366482308,-0.254961393678171,0.879430492285069,-0.540432654776801,-2.0447971969409,-0.283064104334599,0.39
118,-0.393831259507341,-0.255350499654548,0.883232591783836,-0.694335142236048,-1.93101993500613,-0.0847064584436276,0.3933333333333333
119,-0.395523915597509,-0.251673807786109,0.883384985231756,-0.747194676049331,-1.71752499705594,-0.0225844410855195,0.39666666666666667
120,-0.39946963943092,-0.253709198003971,0.877635249574021,-0.929806019036597,-1.64001353866378,-0.333488103379218,0.4
121,-0.400473897900984,-0.25683432364587,0.874419034760821,-0.969612528392521,-1.65576391044228,-0.670892592987258,0.4033333333333333
122,-0.397918859540739,-0.255354518768357,0.878963600164044,-1.03635216965618,-1.51161650646256,-0.520542509356351,0.4066666666666667
123,-0.398619513986642,-0.254017501309039,0.885010316375089,-1.06155314980744,-1.56258187130832,-0.221943053735695,0.41
124,-0.399030485147641,-0.251677564003724,0.890888884636884,-0.900521720881055,-1.72436974715928,-0.0238375568195823,0.41333333333333333
125,-0.399345293383445,-0.253727824256288,0.893735784281744,-0.627651956610089,-1.93595220620539,0.0234623850133845,0.4166666666666667
126,-0.398164907264416,-0.257671063853985,0.891867783492136,-0.283123611628355,-2.34074501945079,-0.280294025876615,0.42
127,-0.397596793640219,-0.256948197516694,0.890366799272405,-0.167976314440368,-2.74463750995698,-0.632267485447242,0.42333333333333334
128,-0.404234748597138,-0.256309627896656,0.884868780866279,-0.19797230189781,-3.05110455264218,-0.906526103517335,0.4266666666666667
129,-0.40148304537386,-0.257300631246158,0.879908118656081,-0.160941465702691,-3.08267039819579,-1.09080591418336,0.43
130,-0.398341492850709,-0.253526910144781,0.878822004840154,-0.159487509906977,-2.93061630486271,-1.18195906350344,0.43333333333333335
131,-0.399615208232028,-0.249202787342491,0.873947261200211,-0.259265710434846,-2.78506326297539,-1.07728222062428,0.43666666666666665
132,-0.400695541155871,-0.249078621474812,0.872321101294469,-0.206599896152339,-2.65583762195312,-0.832210247714839,0.44
133,-0.401478831749234,-0.253961071327603,0.877853619449861,-0.114644525066325,-2.5634765625,-0.626831994147948,0.44333333333333336
134,-0.398161826278854,-0.255871569397885,0.880968559540711,-0.00838154859185,-2.51811046116374,-0.677306672234432,0.44666666666666666
135,-0.399354087139972,-0.256188925425096,0.882425514880349,0.21994360263304,-2.56264992748534,-0.952916567642813,0.45
136,-0.398792783603955,-0.256365438294174,0.880872692361222,0.449370933877486,-2.74574929292317,-0.977117658884555,0.4533333333333333
137,-0.394953497292147,-0.253264931272945,0.879826484073159,0.511379144003503,-2.68694494439836,-0.718980576155361,0.45666666666666667
138,-0.397376153864006,-0.249608101209611,0.885830099264973,0.427809390384137,-2.59343084399086,-0.360060196633359,0.46
139,-0.399502980656018,-0.249908966441643,0.881275676164627,0.373769411342635,-2.57188608460601,-0.0925456240156092,0.4633333333333333
140,-0.396565521765321,-0.254973478928038,0.87552274408334,0.389027691795786,-2.45695075625436,0.128628267561786,0.4666666666666667
141,-0.397743808801311,-0.257794138838425,0.876180485356254,0.192677186778691,-2.46393474405719,0.251698081623937,0.47
142,-0.397077605731544,-0.258070980416418,0.877241643009133,0.0074120549812685,-2.46465666617705,0.0704757136977618,0.47333333333333333
143,-0.395657234695003,-0.252198153575865,0.88264590257791,-0.0299339371169336,-2.50171185498992,-0.227860464173384,0.4766666666666667
144,-0.39545682675804,-0.249430152667906,0.885713150086729,0.112457397114107,-2.3671692892775,-0.49436790608875,0.48
145,-0.393442604056684,-0.251038898293179,0.885339500157055,0.244880348447055,-2.21193263530486,-0.384132730971898,0.48333333333333334
146,-0.39394528688555,-0.253711379739473,0.875455043658977,0.0545229760295727,-2.47754223689677,0.044286748106403,0.4866666666666667
147,-0.39649100248471,-0.255591969852327,0.864940632347727,0.188260207688962,-2.78375413958202,-0.22468242038695,0.49
148,-0.40032936811911,-0.254724960857651,0.870032636314227,0.616244499057977,-2.8839111328125,-0.928068198593463,0.49333333333333335
149,-0.400360573681465,-0.252548042180294,0.87884062313924,0.67260282726359,-3.01987211229721,-1.00150286671043,0.49666666666666665
150,-0.396713805171295,-0.252147656007252,0.888651384853335,0.564422164529604,-3.10569918195889,-0.514000503077334,0.5
151,-0.399344763270128,-0.256332179050059,0.896747869556055,0.534519761192276,-3.21790996416999,-0.123148648511145,0.5033333333333333
152,-0.40506248298677,-0.256381796452577,0.899565186812237,0.322140287735688,-3.31193255266395,-0.136088579800182,0.5066666666666667
153,-0.403726229390037,-0.25499979424439,0.89329903397358,0.17524195056027,-3.28017140112054,-0.402875126985879,0.51
154,-0.399803999535148,-0.256475521647358,0.88167400325845,0.236118481324542,-3.18294996627924,-0.639926542678901,0.5133333333333333
155,-0.392202151680204,-0.259280151291111,0.874672878460434,0.221805850473579,-3.13465339264728,-0.921180277326502,0.5166666666666667
156,-0.391841969927117,-0.254697240964807,0.874308095529961,0.190496162138632,-3.01591828422239,-1.16674039394848,0.52
157,-0.396554812674084,-0.251872680948254,0.879851744214354,0.251369641246809,-2.72441452856824,-1.31129495149234,0.5233333333333333
158,-0.396915262025313,-0.248676717102323,0.880603324517854,0.25217294086243,-2.40591855812954,-1.23018595765468,0.5266666666666666
159,-0.394615443995464,-0.244262445801213,0.877188180000661,0.326847571709993,-2.15903755946817,-0.969825127100172,0.53
160,-0.395042455028636,-0.249437204179195,0.876033342943016,0.367026952349316,-2.20448701210659,-0.809531835161816,0.5333333333333333
161,-0.395237827687976,-0.250453560133725,0.875835596290846,0.282369707750529,-2.25058927662447,-0.664496315067265,0.5366666666666666
162,-0.387148677847074,-0.25128488052442,0.876160911045349,0.21428399650403,-2.1149120405252,-0.663013755886091,0.54
163,-0.384124915311021,-0.251689685527571,0.878645671002273,0.0922177528788293,-1.89292111687979,-0.709783073345186,0.5433333333333333
164,-0.395226012997643,-0.250319208458809,0.876574954076998,-0.067577283790999,-1.80825013982858,-0.664008231985731,0.5466666666666666
165,-0.401994479291619,-0.24862236156389,0.873740487656952,-0.281025429681127,-1.68735835938137,-0.723866890620327,0.55
166,-0.399024060973587,-0.248705134228732,0.873245164600879,-0.532533860649092,-1.59428949760818,-0.612552544166589,0.5533333333333333
167,-0.402541419255086,-0.251423247924843,0.876656501787999,-0.724196348216157,-1.66269703731028,-0.359177675221343,0.5566666666666666
168,-0.402146678586343,-0.249740651392943,0.885362421573028,-0.702761000472198,-1.71652809917153,-0.31271950542153,0.56
169,-0.40508685574654,-0.249565181301132,0.891445506132872,-0.572807842627234,-1.82984818193303,-0.101681319009257,0.5633333333333334
170,-0.409756634883425,-0.248527431926286,0.892560277328182,-0.352859275162675,-2.20186095428665,-0.0212411196038262,0.5666666666666667
171,-0.403129090517057,-0.249299389747952,0.892574196610115,-0.160478873719545,-2.65293658836864,-0.243268663122351,0.57
172,-0.398902689096052,-0.254006893663271,0.891319505645486,-0.144870791296637,-2.91355166296637,-0.456184985526962,0.5733333333333334
173,-0.399117908686366,-0.256191286721979,0.887624974899734,-0.0696348982523383,-3.10384037312181,-0.708210490309311,0.5766666666666667
174,-0.400093649498856,-0.258533301041879,0.88133085479385,0.052962151639698,-3.47598735771245,-0.952166042137473,0.58
175,-0.400455395127863,-0.258782284620071,0.877351921989609,0.0387715870323648,-3.66300168125159,-1.40006090749331,0.5833333333333334
176,-0.398753922303343,-0.255859389088704,0.877325130375131,0.0148998321244717,-3.4802602555331,-1.79210006173319,0.5866666666666667
177,-0.393491816879015,-0.252518851295722,0.880505279057536,0.0759329539370803,-3.25156603581418,-1.74848506531407,0.59
178,-0.396937074304143,-0.2499581905416,0.881304866195349,0.0691183330472688,-2.87927670123697,-1.26329716386323,0.5933333333333334
179,-0.401724499558415,-0.250401237789225,0.881400327992972,-0.0071730692184818,-2.60943545981261,-0.764399694125858,0.5966666666666667
180,-0.394635045753103,-0.253014702436077,0.881340795718769,0.0145245996872883,-2.61660700320305,-0.550417690312818,0.6
181,-0.390154557366512,-0.248286585161925,0.881062706083165,0.204424853562495,-2.50410248731251,-0.533134794374997,0.6033333333333334
182,-0.396960376974355,-0.247923979347624,0.87855321966022,0.343229963015652,-2.3801855119688,-0.625424769781304,0.6066666666666667
183,-0.395173099320865,-0.250705711341159,0.877468112066608,0.283127293155764,-2.3956298828125,-0.497683335030223,0.61
184,-0.390714296342621,-0.248471013844572,0.883975900846242,0.213623046875,-2.25245374079533,-0.215311592842288,0.6133333333333333
185,-0.39372560282269,-0.251374800364235,0.88817098293747,0.100596879685897,-2.20366890218889,-0.242065657189851,0.6166666666666667
186,-0.395021203985746,-0.25399682118388,0.886840799769275,-0.0830699118918173,-2.3040771484375,-0.148277382573488,0.62
187,-0.400175042961481,-0.253734434754735,0.877545403074704,-0.152587890625,-2.32667933021923,0.174808736657368,0.6233333333333333
188,-0.402301111098214,-0.256169524632123,0.873363198117805,-0.114920130702193,-2.37998772356325,0.0028752764006605,0.6266666666666667
189,-0.398655573830552,-0.253921131092952,0.878062401797485,-0.0536948151868611,-2.42595475862543,-0.130952272059731,0.63
190,-0.398830089488982,-0.251269527956635,0.879225746807314,0.0071450957043256,-2.45647131953173,-0.248961086335089,0.6333333333333333
191,-0.40645427170286,-0.25496535036482,0.873904709585794,0.0533083933440163,-2.63009637741184,-0.156677362363816,0.6366666666666667
192,-0.410697385483691,-0.257324733291481,0.870289113596259,0.06103515625,-2.96558330202235,0.0473423989328209,0.64
193,-0.405488002806172,-0.256977755309906,0.871063134144638,0.264372397571116,-3.34664778819612,-0.626057597773295,0.6433333333333333
194,-0.398805004390776,-0.255138418020308,0.878821718375484,0.721528971777035,-3.52517585024862,-1.25796004983124,0.6466666666666666
195,-0.402285460177689,-0.254383938458248,0.888253013418192,0.938912541404388,-3.75781240548178,-1.01125499623436,0.65
196,-0.408477067116416,-0.250629990650107,0.89591739209751,0.945445453346138,-4.0283203125,-0.264994453665208,0.6533333333333333
197,-0.408991546775615,-0.247247337442686,0.901424584225452,1.02946616156463,-4.00573338899872,0.536766430208336,0.6566666666666666
198,-0.402659886440488,-0.251385774362491,0.89931300342423,0.864846655315938,-3.9825439453125,0.56168944686941,0.66
199,-0.396321378698224,-0.25559685333858,0.896009386560457,0.919606434547999,-3.93737620162213,-0.223201349964299,0.6633333333333333
200,-0.39327133159443,-0.253553711771749,0.888053916173486,1.09985616280643,-3.92110100562702,-0.723874967738926,0.6666666666666666
201,-0.388720628145588,-0.248871560968376,0.877727204588996,0.97697231787287,-3.96708024731356,-0.688079870367547,0.67
202,-0.390366098318669,-0.247370038159192,0.871422215107008,0.878307038791853,-3.9825439453125,-0.609939710189732,0.6733333333333333
203,-0.392411568992792,-0.249078940887314,0.867755305352333,0.868923203067178,-3.83955141127014,-1.0096393599974,0.6766666666666666
204,-0.393696315669048,-0.24935907114299,0.870725512082285,0.960887789752441,-3.55716949689526,-1.45627853280237,0.68
205,-0.399238083671563,-0.246904805231402,0.876691523468207,0.886472610303575,-3.18469667560524,-1.39795551061416,0.6833333333333333
206,-0.399423519298576,-0.24747376164194,0.87597810211646,0.635234698877996,-2.89227550994847,-1.10846715484542,0.6866666666666666
207,-0.394517524399499,-0.246196565441718,0.876192537851167,0.495805138406942,-2.68765699748616,-0.86328214939864,0.69
208,-0.395658002905955,-0.247076304977956,0.884239522917343,0.232698366349171,-2.20945365307852,-0.83838528056824,0.6933333333333334
209,-0.394678523256644,-0.248530039641899,0.889274959274651,0.0068837311302018,-1.83169382755804,-0.885222812311014,0.6966666666666667
210,-0.385087472577337,-0.246509519622813,0.889229441109982,-0.096934457906801,-1.83793485836477,-0.659124824353432,0.7
211,-0.383386460101286,-0.250052101855006,0.88782838330173,-0.35718351566661,-1.94474282153683,-0.382330051056124,0.7033333333333334
212,-0.388924358951856,-0.25206519302429,0.884715322619186,-0.585626542998376,-2.05907213006909,-0.531032240398061,0.7066666666666667
213,-0.390211508736487,-0.250716708881799,0.882422540876419,-0.702121412435798,-2.1360133531892,-0.860493215325262,0.71
214,-0.39174468675236,-0.251783954544132,0.880165127591137,-0.694165835954002,-2.09884696082199,-1.03672512513202,0.7133333333333334
215,-0.397756364700357,-0.253164024102961,0.882455468845918,-0.762062853132225,-1.99955881718208,-1.06103371483923,0.7166666666666667
216,-0.398811113176725,-0.247940083979421,0.88250970440046,-0.974360827831105,-1.93808637815439,-0.856914026885785,0.72
217,-0.398024040703893,-0.244047082332378,0.884265932344443,-1.17426320450574,-1.77975017791932,-0.558825868483732,0.7233333333333334
218,-0.397450918257207,-0.252790439342294,0.886181319865099,-1.25829459352054,-1.71539166043269,-0.652794904873242,0.7266666666666667
219,-0.39702080305592,-0.257615519431561,0.881861258463513,-1.23685478955442,-1.83060824975404,-0.997776542046396,0.73
220,-0.401293298700432,-0.255697849661025,0.881164343777278,-1.06968488701675,-1.89915864805205,-1.22665074884366,0.7333333333333333
221,-0.401116458805906,-0.253912582380327,0.88396415667433,-0.99888755031781,-1.99048358606993,-1.43297465201274,0.7366666666666667
222,-0.398598395008024,-0.253085522111579,0.883858127180654,-0.864723693115574,-2.149905364109,-1.46574883211629,0.74
223,-0.399214892272101,-0.254124820337951,0.880542375870836,-0.656582505183035,-2.2357535292779,-1.20839907665847,0.7433333333333333
224,-0.399099403534216,-0.253718889569084,0.88072990384455,-0.595549383370428,-2.14488723563034,-1.02962580426905,0.7466666666666667
